C,Production,NOSDAILY,AEMO,PUBLIC,2018/03/05,15:00:54
I,NOS,TXOUTAGES,1,Region,Station Name,Equipment Name,Equipment Type,KV,Start Time,End Time,Status,Constraint Set ID,2nd/IS Flag,Issues,Recall Time (D),Recall Time (N),Date/Time of Original Inclusion of Outage,Date/Time of Last Change,TNSP Submitted the Outage,Resubmit Reason
D, NOS, TXOUTAGES, 1,NSW1,Directlink-NSW ,Directlk-N Directlk-Q DC1 80kV LINE,line,80,2018/02/13 09:15:00,2018/03/16 17:00:00,PTP,N-X_MBTE_3,0,,,,2018/02/13 00:00:00,2018/02/23 00:00:00,APT,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Directlink-NSW ,Directlk-N Directlk-Q DC2 80kV LINE,line,80,2018/08/08 07:00:00,2018/08/09 17:00:00,SUBMIT,,0,,210,210,2017/10/18 00:00:00,2017/10/18 00:00:00,APT,
D, NOS, TXOUTAGES, 1,NSW1,Directlink-NSW ,Directlk-N Directlk-Q DC3 80kV LINE,line,80,2018/08/22 07:00:00,2018/08/23 17:00:00,SUBMIT,,0,,210,210,2017/10/18 00:00:00,2017/10/18 00:00:00,APT,
D, NOS, TXOUTAGES, 1,NSW1,Directlink-NSW ,Directlk-N Directlk-Q DC1 80kV LINE,line,80,2018/09/19 07:00:00,2018/09/20 17:00:00,SUBMIT,,0,,210,210,2017/10/18 00:00:00,2017/10/18 00:00:00,APT,
D, NOS, TXOUTAGES, 1,NSW1,Directlink-NSW ,Directlk-N Directlk-Q DC1 80kV LINE,line,80,2019/03/05 07:00:00,2019/03/05 17:00:00,SUBMIT,,0,,210,210,2017/10/18 00:00:00,2017/10/18 00:00:00,APT,
D, NOS, TXOUTAGES, 1,NSW1,Directlink-NSW ,Directlk-N Directlk-Q DC2 80kV LINE,line,80,2019/03/13 07:00:00,2019/03/13 17:00:00,SUBMIT,,0,,210,210,2017/10/18 00:00:00,2017/10/18 00:00:00,APT,
D, NOS, TXOUTAGES, 1,NSW1,Directlink-NSW ,Directlk-N Directlk-Q DC3 80kV LINE,line,80,2019/03/27 07:00:00,2019/03/27 17:00:00,SUBMIT,,0,,,,2017/10/18 00:00:00,2017/10/18 00:00:00,APT,
D, NOS, TXOUTAGES, 1,NSW1,Eraring 500kV,Eraring500 2 33kV REACT,react,33,2018/03/06 06:15:00,2018/03/06 16:00:00,STLTP,,0,,120,,2017/12/12 00:00:00,2017/12/12 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Eraring 500kV,Eraring500 6232 500kV CB,cb,500,2018/04/09 07:15:00,2018/04/09 16:32:00,SUBMIT,,0,,120,,2018/02/19 00:00:00,2018/02/19 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Eraring 500kV,Eraring500 Kemps Ck 5A1 500kV LINE,line,500,2018/04/10 06:00:00,2018/04/10 17:00:00,SUBMIT,,0,,60,,2017/12/04 00:00:00,2017/12/04 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Eraring 500kV,Eraring500 6232 500kV CB,cb,500,2018/04/10 07:15:00,2018/04/10 16:32:00,SUBMIT,,0,,120,,2018/02/19 00:00:00,2018/02/19 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Eraring 500kV,Eraring500 242 330kV CB,cb,330,2018/05/01 06:00:00,2018/05/25 16:00:00,SUBMIT,,0,,6000,6000,2018/02/01 00:00:00,2018/02/01 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Eraring 500kV,Eraring500 1 330/23kV XFMR,xfmr2,330/23,2018/05/01 06:00:00,2018/05/01 18:00:00,SUBMIT,,0,,180,,2017/12/14 00:00:00,2017/12/14 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Eraring 500kV,Eraring-Vals Pt PS 24 330kV LINE,line,330,2018/05/02 06:00:00,2018/05/02 17:00:00,SUBMIT,,0,,120,,2018/02/01 00:00:00,2018/02/01 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Eraring 500kV,Eraring500 Kemps Ck 5A1 500kV LINE,line,500,2018/07/10 08:00:00,2018/07/12 17:00:00,SUBMIT,,0,,240,240,2018/02/14 00:00:00,2018/02/14 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Eraring 500kV,Eraring500 Kemps Ck 5A2 500kV LINE,line,500,2018/07/24 08:00:00,2018/07/26 17:00:00,SUBMIT,,0,,240,240,2018/02/14 00:00:00,2018/02/14 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Gadara 132kV,Gadara132 Tumut 99P 132kV LINE,line,132,2018/03/09 07:00:00,2018/03/20 15:00:00,STLTP,N-X_WGYS_99P_991,0,,240,180,2018/02/06 00:00:00,2018/02/15 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Gadara 132kV,Gadara132 Tumut 99P 132kV LINE,line,132,2018/03/24 07:00:00,2018/04/02 16:00:00,SUBMIT,,0,,240,180,2018/02/15 00:00:00,2018/03/01 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Gadara 132kV,Gadara132 Tumut 99P 132kV LINE,line,132,2018/05/12 08:00:00,2018/05/20 16:00:00,SUBMIT,,0,,240,180,2018/03/02 00:00:00,2018/03/02 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Griffith 132kV,Griffith Yanco 99J 132kV LINE,line,132,2018/05/07 07:00:00,2018/05/11 17:00:00,RESUBMIT,,0,,240,120,2017/07/07 00:00:00,2017/08/12 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Ingleburn 330kV,Ingleburn 2 330/69kV XFMR,xfmr2,330/69,2018/04/04 06:00:00,2018/04/13 22:00:00,SUBMIT,,0,,4320,4320,2017/12/04 00:00:00,2018/03/01 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Ingleburn 330kV,Ingleburn 1 330/69kV XFMR,xfmr2,330/69,2018/04/16 06:00:00,2018/04/20 18:00:00,SUBMIT,,0,,120,120,2018/02/14 00:00:00,2018/02/14 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Ingleburn 330kV,Ingleburn 782B 330kV CB,cb,330,2018/05/04 06:15:00,2018/05/04 16:32:00,SUBMIT,,0,,60,,2018/02/14 00:00:00,2018/02/14 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Ingleburn 330kV,Ingleburn Sydney S 78 330kV LINE,line,330,2018/05/29 06:00:00,2018/05/31 17:00:00,SUBMIT,,0,,420,480,2018/02/14 00:00:00,2018/02/14 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Ingleburn 330kV,Ingleburn 1 330/69kV XFMR,xfmr2,330/69,2020/04/06 08:00:00,2020/05/29 17:00:00,SUBMIT,,0,,3600,3600,2017/09/14 00:00:00,2017/09/14 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Kemps Creek 500kV,Kemps Ck Sydney S 13 330kV LINE,line,330,2018/03/05 05:03:00,2018/03/11 16:00:00,PTP,N-KCSS_13,0,,240,360,2017/10/25 00:00:00,2018/03/05 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Kemps Creek 500kV,Kemps Ck 2 525/345/34kV XFMR,xfmr3,525/345/34,2018/03/20 05:00:00,2018/03/23 16:00:00,MTLTP,N-KC_TX,0,,480,720,2017/10/12 00:00:00,2017/10/25 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Kemps Creek 500kV,Kemps Ck 2 330kV CAP,cap,330,2018/03/26 05:15:00,2018/03/27 15:32:00,SUBMIT,,0,,60,60,2018/01/15 00:00:00,2018/01/15 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Kemps Creek 500kV,Kemps Ck 3 525/345/34kV XFMR,xfmr3,525/345/34,2018/03/27 05:00:00,2018/03/28 17:00:00,SUBMIT,,0,,360,480,2018/01/15 00:00:00,2018/01/15 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Kemps Creek 500kV,Kemps Ck RS 330kV REACT,react,330,2018/04/04 06:00:00,2018/04/04 17:00:00,SUBMIT,,0,,120,120,2018/02/14 00:00:00,2018/02/14 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Kemps Creek 500kV,Kemps Ck RS 330kV REACT,react,330,2018/04/05 06:00:00,2018/04/05 17:00:00,SUBMIT,,0,,120,120,2018/02/14 00:00:00,2018/02/14 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Kemps Creek 500kV,Kemps Ck 5 330kV REACT,react,330,2018/05/01 06:15:00,2018/05/01 16:32:00,SUBMIT,,0,,60,,2017/12/05 00:00:00,2017/12/05 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Kemps Creek 500kV,Kemps Ck 2 33kV REACT,react,33,2018/05/08 06:00:00,2018/05/19 17:00:00,SUBMIT,,0,,4320,4320,2017/06/29 00:00:00,2017/12/12 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Kemps Creek 500kV,Kemps Ck 2 525/345/34kV XFMR,xfmr3,525/345/34,2018/08/27 08:00:00,2018/11/23 16:00:00,SUBMIT,,0,,3600,3600,2017/09/14 00:00:00,2017/11/14 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Kemps Creek 500kV,Kemps Ck 3 525/345/34kV XFMR,xfmr3,525/345/34,2019/03/04 07:00:00,2019/05/31 17:00:00,SUBMIT,,0,,3600,3600,2017/09/14 00:00:00,2017/11/14 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Kempsey 132kV Sub,Kempsey-Macksville 9W5 132kV LINE,line,132,2018/04/04 07:30:00,2018/04/04 16:16:48,SUBMIT,,0,,60,,2018/02/02 00:00:00,2018/02/02 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Koolkhan 132kV,Koolkhan 3 132kV BUS,bus,132,2018/03/13 06:00:00,2018/03/13 15:00:00,MTLTP,,0,,120,,2017/12/12 00:00:00,2018/02/23 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Koolkhan 132kV,Koolkhan 4122 132kV CB,cb,132,2018/03/22 06:00:00,2018/03/22 15:00:00,MTLTP,N-CHKK_96H,0,,60,,2017/12/12 00:00:00,2017/12/12 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Liddell Ps 330kV,Liddell PS Newcastle 81 330kV LINE,line,330,2018/03/06 05:00:00,2018/03/06 16:00:00,STLTP,N-LDNC_81,0,,120,,2018/02/09 00:00:00,2018/02/09 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Liddell Ps 330kV,Liddell PS Newcastle 81 330kV LINE,line,330,2018/03/07 05:00:00,2018/03/07 16:00:00,STLTP,N-LDNC_81,0,,120,60,2017/12/15 00:00:00,2018/02/14 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Liddell Ps 330kV,Liddell PS Newcastle 81 330kV LINE,line,330,2018/03/08 05:00:00,2018/03/08 16:00:00,STLTP,N-LDNC_81,0,,120,,2017/12/15 00:00:00,2018/02/14 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Liddell Ps 330kV,Liddell PS Newcastle 81 330kV LINE,line,330,2018/03/09 05:00:00,2018/03/09 16:00:00,STLTP,N-LDNC_81,0,,120,,2018/02/09 00:00:00,2018/02/12 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Liddell Ps 330kV,Liddell PS Newcastle 81 330kV LINE,line,330,2018/03/20 05:00:00,2018/03/20 16:00:00,MTLTP,N-LDNC_81,0,,120,,2018/01/02 00:00:00,2018/01/02 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Liddell Ps 330kV,Liddell PS Newcastle 81 330kV LINE,line,330,2018/03/21 06:00:00,2018/03/21 16:00:00,MTLTP,N-LDNC_81,0,,240,60,2018/02/23 00:00:00,2018/02/23 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Liddell Ps 330kV,Liddell PS Newcastle 81 330kV LINE,line,330,2018/03/22 06:00:00,2018/03/22 16:00:00,MTLTP,N-LDNC_81,0,,240,60,2018/02/23 00:00:00,2018/02/23 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Liddell Ps 330kV,Liddell PS Muswlbk330 83 330kV LINE,line,330,2018/05/09 07:00:00,2018/05/10 17:00:00,SUBMIT,,0,,120,120,2017/11/29 00:00:00,2018/02/01 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Liddell Ps 330kV,Liddell PS Tomago 82 330kV LINE,line,330,2018/05/24 07:00:00,2018/05/25 17:00:00,SUBMIT,,0,,240,240,2017/11/29 00:00:00,2017/11/29 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Liddell Ps 330kV,Liddell PS Newcastle 81 330kV LINE,line,330,2018/06/18 06:00:00,2018/06/18 17:00:00,RESUBMIT,N-LDNC_81,0,,120,,2018/01/02 00:00:00,2018/03/02 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Liddell Ps 330kV,Liddell PS Newcastle 81 330kV LINE,line,330,2018/06/25 06:00:00,2018/06/25 17:00:00,SUBMIT,,0,,60,,2018/03/02 00:00:00,2018/03/02 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Lismore 330kV,Lismore 1 132kV SVC,svc,132,2018/03/27 06:00:00,2018/03/27 16:00:00,SUBMIT,,0,,240,,2018/02/05 00:00:00,2018/02/05 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Lismore 330kV,Lismore 2 330/138kV XFMR,xfmr2,330/138,2018/04/10 07:00:00,2018/04/10 16:00:00,SUBMIT,,0,,60,,2017/12/12 00:00:00,2017/12/12 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Lismore 330kV,Lismore 2 330/138kV XFMR,xfmr2,330/138,2018/04/11 07:00:00,2018/04/11 16:00:00,SUBMIT,,0,,60,,2017/12/12 00:00:00,2017/12/12 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Lismore 330kV,Lismore 1 330kV BUS,bus,330,2018/05/01 07:00:00,2018/05/01 17:00:00,SUBMIT,,0,,60,,2018/02/01 00:00:00,2018/02/01 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Lismore 330kV,Lismore 1 330kV BUS,bus,330,2018/05/02 07:00:00,2018/05/02 17:00:00,SUBMIT,,0,,60,,2018/02/01 00:00:00,2018/02/01 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Lismore 330kV,Lismore 1 330kV BUS,bus,330,2018/05/03 07:00:00,2018/05/03 17:00:00,SUBMIT,,0,,60,,2018/02/01 00:00:00,2018/02/01 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Lismore 330kV,Lismore 2 132kV CAP,cap,132,2018/05/15 08:00:00,2018/05/15 11:00:00,SUBMIT,,0,,60,,2018/02/06 00:00:00,2018/02/06 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Lismore 330kV,Lismore Koolkhan 967 132kV LINE,line,132,2018/05/16 07:00:00,2018/05/16 17:00:00,SUBMIT,,0,,240,,2018/02/01 00:00:00,2018/02/01 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Lismore 330kV,Lismore 1 132kV SVC,svc,132,2018/05/16 07:00:00,2018/05/16 17:00:00,SUBMIT,,0,,240,,2018/02/01 00:00:00,2018/02/01 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Lismore 330kV,Lismore Koolkhan 967 132kV LINE,line,132,2018/05/17 07:00:00,2018/05/17 17:00:00,SUBMIT,,0,,240,,2018/02/01 00:00:00,2018/02/01 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Lismore 330kV,Lismore 1 132kV SVC,svc,132,2018/05/17 07:00:00,2018/05/17 17:00:00,SUBMIT,,0,,240,,2018/02/01 00:00:00,2018/02/01 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Liverpool 330kV,No.3 Transformer 330kV CB 5432A,cb,330,2018/03/18 06:00:00,2018/03/18 07:30:00,MTLTP,,0,,60,,2018/02/14 00:00:00,2018/02/14 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Liverpool 330kV,No.3 Transformer 330kV CB 5432B,cb,330,2018/03/18 07:30:00,2018/03/18 09:00:00,MTLTP,,0,,60,,2018/02/14 00:00:00,2018/02/14 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Liverpool 330kV,Liverpool 3 330/132/11kV XFMR,xfmr3,330/132/11,2018/04/10 06:15:00,2018/04/12 17:00:00,SUBMIT,,0,,180,300,2017/12/05 00:00:00,2017/12/05 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Liverpool 330kV,Liverpool Sydney S 12 330kV LINE,line,330,2018/06/05 06:00:00,2018/06/07 17:00:00,SUBMIT,,0,,240,180,2018/02/14 00:00:00,2018/02/14 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Lower Tumut,051 Lower Tumut-Wagga CB 0512A,cb,330,2018/03/08 12:00:00,2018/03/08 12:30:00,STLTP,,0,,30,,2018/02/09 00:00:00,2018/03/02 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Lower Tumut,051 Lower Tumut-Wagga CB 0512B,cb,330,2018/03/08 12:30:00,2018/03/08 13:00:00,STLTP,,0,,30,,2018/02/09 00:00:00,2018/03/02 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Lower Tumut,051 Lower Tumut-Wagga CB 0512A,cb,330,2018/03/08 13:00:00,2018/03/08 13:30:00,STLTP,,0,,30,,2018/02/09 00:00:00,2018/03/02 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Lower Tumut,Lwr Tumut Murray 66 330kV LINE,line,330,2018/03/15 07:00:00,2018/03/15 16:00:00,MTLTP,I-LTMS,0,,180,120,2018/02/14 00:00:00,2018/02/14 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Lower Tumut,Lwr Tumut Murray 66 330kV LINE,line,330,2018/03/16 07:00:00,2018/03/16 16:00:00,MTLTP,I-LTMS,0,,180,120,2018/02/14 00:00:00,2018/02/14 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Lower Tumut,Lwr Tumut Yass 330kV 03 330kV LINE,line,330,2018/03/21 05:00:00,2018/03/21 17:00:00,MTLTP,N-LTYS_03,0,,120,,2017/09/18 00:00:00,2018/02/27 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Lower Tumut,Lwr Tumut Yass 330kV 03 330kV LINE,line,330,2018/04/05 08:00:00,2018/04/10 17:00:00,SUBMIT,,0,,240,720,2017/12/07 00:00:00,2017/12/07 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Lower Tumut,Lwr Tumut L/Tumut PS L1 330kV LINE,line,330,2018/04/17 06:30:00,2018/04/17 17:30:00,SUBMIT,,0,,180,,2018/02/23 00:00:00,2018/02/23 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Lower Tumut,Lwr Tumut L/Tumut PS L3 330kV LINE,line,330,2018/04/18 06:30:00,2018/04/18 17:30:00,SUBMIT,,0,,180,,2018/02/23 00:00:00,2018/02/23 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Lower Tumut,Lwr Tumut L/Tumut PS L5 330kV LINE,line,330,2018/04/19 06:30:00,2018/04/19 17:30:00,SUBMIT,,0,,180,,2018/02/23 00:00:00,2018/02/23 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Lower Tumut,Lwr Tumut Canberra 07 330kV LINE,line,330,2018/04/19 08:00:00,2018/04/20 17:00:00,SUBMIT,,0,,240,720,2017/12/18 00:00:00,2017/12/18 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Lower Tumut,Lwr Tumut Yass 330kV 03 330kV LINE,line,330,2018/05/07 08:00:00,2018/05/11 17:00:00,SUBMIT,,0,,240,720,2017/12/18 00:00:00,2017/12/18 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Mitchell 132kV,Mitchell Singleton 95X 132kV LINE,line,132,2018/03/09 06:00:00,2018/03/09 15:00:00,STLTP,N-NIL_RBKU_CLOSED,0,,240,,2018/02/22 00:00:00,2018/02/22 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Mount Piper 500kV,Mt Pipr-Bannaby 5A6 500kV LINE,line,500,2018/04/14 07:30:00,2018/04/14 17:00:00,SUBMIT,,0,,240,,2018/02/14 00:00:00,2018/02/14 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Mount Piper 500kV,Mt Pipr-Bannaby 5A7 500kV LINE,line,500,2018/04/15 07:00:00,2018/04/15 17:00:00,SUBMIT,,0,,240,,2018/02/14 00:00:00,2018/02/15 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Mount Piper 500kV,Mt Pipr 712 330kV CB,cb,330,2018/04/24 09:30:00,2018/04/24 12:00:00,SUBMIT,,0,,60,,2017/12/15 00:00:00,2018/02/09 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Mount Piper 500kV,Mt Pipr 722 330kV CB,cb,330,2018/04/24 13:00:00,2018/04/24 15:30:00,SUBMIT,,0,,60,,2017/12/15 00:00:00,2018/02/09 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Mount Piper 500kV,Mt Pipr 3 330/138kV XFMR,xfmr2,330/138,2018/05/07 09:30:00,2018/05/07 12:00:00,SUBMIT,,0,,60,,2018/02/16 00:00:00,2018/02/19 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Mount Piper 500kV,Mt Pipr 5222 330kV CB,cb,330,2018/05/07 13:00:00,2018/05/07 15:30:00,SUBMIT,,0,,60,,2018/02/13 00:00:00,2018/02/19 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Munmorah 330kV,Munmorh MAIN 330kV BUS,bus,330,2018/02/19 05:15:00,2018/03/10 17:00:00,PTP,F-N_MM_CB_12_32,0,,120,240,2018/02/06 00:00:00,2018/03/01 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Munmorah 330kV,Munmorh GEN 330kV BUS,bus,330,2018/03/12 05:00:00,2018/03/29 17:00:00,STLTP,F-N_MM_CB_12_32,0,,120,240,2018/03/01 00:00:00,2018/03/01 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Munmorah 330kV,Munmorh Sydney W 26 330kV LINE,line,330,2018/03/14 05:00:00,2018/03/15 17:00:00,MTLTP,,0,,180,90,2018/03/02 00:00:00,2018/03/02 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Munmorah 330kV,Munmorh MAIN 330kV BUS,bus,330,2018/04/03 06:00:00,2018/04/13 18:00:00,SUBMIT,,0,,120,240,2018/03/01 00:00:00,2018/03/01 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Murray,M11 Murray-Murray 2 CB M112A ,cb,330,2017/11/09 16:00:00,2018/04/05 15:00:00,PTP,,0,,,,2017/11/09 00:00:00,2018/01/15 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Murray,Murray 5412 330kV CB,cb,330,2018/03/27 06:00:00,2018/03/27 16:00:00,SUBMIT,,0,,240,120,2018/02/06 00:00:00,2018/02/06 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Murray,Murray Upr Tumut 65 330kV LINE,line,330,2018/04/14 08:00:00,2018/04/18 17:00:00,SUBMIT,,0,,180,120,2017/07/21 00:00:00,2018/02/23 00:00:00,Transgrid,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Mussleroe,Mussleroe-Derby 1 110kV LINE,line,110,2019/03/21 07:00:00,2019/03/21 15:00:00,SUBMIT,,0,,60,,2017/11/24 00:00:00,2017/11/29 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,NSW1,Muswellbrook 330kV,Muswlbk330 Singleton 95U 132kV LINE,line,132,2018/03/20 07:00:00,2018/03/20 15:00:00,MTLTP,N-NIL_RBKU_CLOSED,0,,60,,2017/12/12 00:00:00,2017/12/12 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Muswellbrook 330kV,Muswlbk330 Tamworth 88 330kV LINE,line,330,2018/03/23 06:00:00,2018/03/23 17:00:00,SUBMIT,,0,,240,60,2018/02/01 00:00:00,2018/02/01 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Muswellbrook 330kV,Muswlbk330 Tamworth 88 330kV LINE,line,330,2018/03/24 06:00:00,2018/03/24 17:00:00,SUBMIT,,0,,240,60,2018/02/14 00:00:00,2018/02/14 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Muswellbrook 330kV,Muswlbk330 Tamworth 88 330kV LINE,line,330,2018/03/27 06:00:00,2018/03/27 17:00:00,SUBMIT,,0,,240,60,2018/02/14 00:00:00,2018/02/14 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Muswellbrook 330kV,Muswlbk330 Tamworth 88 330kV LINE,line,330,2018/03/29 06:00:00,2018/03/29 17:00:00,SUBMIT,,0,,240,60,2018/02/14 00:00:00,2018/02/14 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Muswellbrook 330kV,Muswlbk330 Tamworth 88 330kV LINE,line,330,2018/04/04 06:00:00,2018/04/04 17:00:00,SUBMIT,,0,,240,60,2018/02/01 00:00:00,2018/02/01 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Muswellbrook 330kV,Muswlbk330 Tamworth 88 330kV LINE,line,330,2018/04/05 06:00:00,2018/04/05 17:00:00,SUBMIT,,0,,240,60,2018/02/01 00:00:00,2018/02/01 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Muswellbrook 330kV,Muswlbk330 Tamworth 88 330kV LINE,line,330,2018/04/06 06:00:00,2018/04/06 17:00:00,SUBMIT,,0,,240,60,2018/02/01 00:00:00,2018/02/01 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Muswellbrook 330kV,Muswlbk330 Tamworth 88 330kV LINE,line,330,2018/04/07 06:00:00,2018/04/07 17:00:00,SUBMIT,,0,,240,60,2018/02/14 00:00:00,2018/02/14 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Muswellbrook 330kV,Muswlbk330 Tamworth 88 330kV LINE,line,330,2018/04/08 06:00:00,2018/04/08 17:00:00,SUBMIT,,0,,240,60,2018/02/14 00:00:00,2018/02/14 00:00:00,Transgrid,
D, NOS, TXOUTAGES, 1,NSW1,Muswellbrook 330kV,Muswlbk330 Tamworth 88 330kV LINE,line,330,2018/04/09 06:00:00,2018/04/09 17:00:00,SUBMIT,,0,,240,60,2018/02/01 00:00:00,2018/02/01 00:00:00,Transgrid,
